,Unnamed: 0,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GrLivArea_log,LotArea_log,1stFlrSF_log,2ndFlrSf_log,BsmtUnfSF_log,LotFrontage_log,MasVnrArea_log,Has_MiscVal,MiscVal_log,Has_PoolArea,PoolArea_log,Has_3SsnPorch,3SsnPorch_log,Has_LowQualFinSF,LowQualFinSF_log,Has_ScreenPorch,ScreenPorch_log,Has_EnclosedPorch,EnclosedPorch_log,Has_WoodDeckSF,WoodDeckSF_log,Has_OpenPorchSF,OpenPorchSF_log,Has_MasVnrArea,TotalBsmtFinSF,TotalBsmtFinSF_log,SalePrice_log,LandSlope_mapped,ExterQual_mapped,ExterCond_mapped,BsmtQual_mapped,BsmtCond_mapped,BsmtExposure_mapped,LotShape_mapped,HouseAge,RemodAge,GarageAge,TotalYears,HasGarage
29,29,30,30,RM,60.0,6324,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,520,520,GasA,Fa,N,SBrkr,520,0,0,520,0,0,1,0,1,1,Fa,4,Typ,0,Detchd,1920.0,Unf,1,240,Fa,TA,Y,49,0,87,0,0,0,0,5,2008,WD,Normal,68500,6.255750041753367,8.752265313595721,6.255750041753367,0.0,6.255750041753367,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.477336814478207,1,3.912023005428146,0,0.0,0,0,0.0,11.134603622683905,3,3,3,3.0,3.0,1,3,81,58,88.0,58,1
30,30,31,70,C (all),50.0,8500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,649,649,GasA,TA,N,SBrkr,649,668,0,1317,0,0,1,0,3,1,TA,6,Typ,0,Detchd,1920.0,Unf,1,250,TA,Fa,N,0,54,172,0,0,0,0,7,2008,WD,Normal,40000,7.183870715062453,9.04793908261736,6.476972362889683,6.505784060128229,6.476972362889683,3.9318256327243257,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.153291594497779,0,0.0,1,4.007333185232471,0,0,0.0,10.596659732783579,3,3,2,3.0,3.0,1,4,88,58,88.0,58,1
31,31,32,20,RL,71.0,8544,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1228,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,Gd,6,Typ,0,Attchd,1966.0,Unf,1,271,TA,TA,Y,0,65,0,0,0,0,0,6,2008,WD,Normal,149350,7.113956109566034,9.053101595549691,7.113956109566034,0.0,7.113956109566034,4.276666119016055,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.189654742026425,0,0,0.0,11.914054519303125,3,3,3,3.0,3.0,1,3,42,2,42.0,2,1
32,32,33,20,RL,85.0,11049,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1234,1234,GasA,Ex,Y,SBrkr,1234,0,0,1234,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2007.0,RFn,2,484,TA,TA,Y,0,30,0,0,0,0,0,1,2008,WD,Normal,179900,7.118826249062078,9.3101857069459,7.118826249062078,0.0,7.118826249062078,4.454347296253507,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.4339872044851463,0,0,0.0,12.100161978566867,3,4,3,5.0,3.0,3,4,1,1,1.0,1,1
33,33,34,20,RL,70.0,10552,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018,Unf,0,380,1398,GasA,Gd,Y,SBrkr,1700,0,0,1700,0,1,1,1,4,1,Gd,6,Typ,1,Attchd,1959.0,RFn,2,447,TA,TA,Y,0,38,0,0,0,0,0,4,2010,WD,Normal,165500,7.438971592395862,9.26416545867109,7.438971592395862,0.0,5.942799375126701,4.2626798770413155,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6635616461296463,0,1018,6.926577033222725,12.016732516077072,3,3,3,3.0,3.0,1,3,51,51,51.0,51,1
34,34,35,120,RL,60.0,7313,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153,Unf,0,408,1561,GasA,Ex,Y,SBrkr,1561,0,0,1561,1,0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,Fin,2,556,TA,TA,Y,203,47,0,0,0,0,0,8,2007,WD,Normal,277500,7.3537223303996315,8.897545598709327,7.3537223303996315,0.0,6.013715156042802,4.110873864173311,5.5093883366279774,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.318119993844216,1,3.871201010907891,1,1153,7.050989447068045,12.533579815765737,3,5,3,5.0,3.0,1,4,2,2,2.0,2,1
35,35,36,60,RL,108.0,13418,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1117,1117,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,Gd,9,Typ,1,BuiltIn,2004.0,Fin,3,691,TA,TA,Y,113,32,0,0,0,0,0,9,2006,WD,Normal,309000,7.8050670442584895,9.504426892100957,7.0326242610280065,7.186144304522325,7.0192966537150445,4.6913478822291435,4.890349128221754,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.736198448394496,1,3.4965075614664802,1,0,0.0,12.6410997921206,3,4,3,5.0,3.0,3,4,2,1,2.0,1,1
36,36,37,20,RL,112.0,10859,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1097,1097,GasA,Ex,Y,SBrkr,1097,0,0,1097,0,0,1,1,3,1,TA,6,Typ,0,Attchd,1995.0,Unf,2,672,TA,TA,Y,392,64,0,0,0,0,0,6,2009,WD,Normal,145000,7.001245622069476,9.292841593487926,7.001245622069476,0.0,7.001245622069476,4.727387818712341,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.973809611869261,1,4.174387269895637,0,0,0.0,11.884495917930655,3,3,3,4.0,3.0,1,4,15,14,14.0,14,1
37,37,38,20,RL,74.0,8532,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213,Unf,0,84,1297,GasA,Gd,Y,SBrkr,1297,0,0,1297,0,1,1,0,3,1,TA,5,Typ,1,Attchd,1954.0,Fin,2,498,TA,TA,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,153000,7.168579897264035,9.051696278536586,7.168579897264035,0.0,4.442651256490317,4.31748811353631,6.478509642208569,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1213,7.101675971619444,11.938199736300925,3,3,3,3.0,3.0,1,4,55,19,55.0,19,1
38,38,39,20,RL,68.0,7922,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731,Unf,0,326,1057,GasA,TA,Y,SBrkr,1057,0,0,1057,1,0,1,0,3,1,Gd,5,Typ,0,Detchd,1953.0,Unf,1,246,TA,TA,Y,0,52,0,0,0,0,0,1,2010,WD,Abnorml,109000,6.964135612418245,8.977525200965243,6.964135612418245,0.0,5.7899601708972535,4.23410650459726,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.970291913552122,0,731,6.595780513961311,11.599112335481124,3,3,4,3.0,3.0,1,4,57,3,57.0,3,1
39,39,40,90,RL,65.0,6040,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,,,No,,0,,0,0,0,GasA,TA,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,Fa,6,Typ,0,NoGarage,0.0,NoGarage,0,0,TA,TA,N,0,0,0,0,0,0,0,6,2008,WD,AdjLand,82000,7.050122520269059,8.706324840138741,7.050122520269059,0.0,0.0,4.189654742026425,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,11.314486721293981,3,3,3,,,1,4,53,53,2008.0,53,0
40,40,41,20,RL,84.0,8658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643,Unf,0,445,1088,GasA,Ex,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,TA,6,Typ,1,Attchd,1965.0,RFn,2,440,TA,TA,Y,0,138,0,0,0,0,0,12,2006,WD,Abnorml,160000,7.1891677384203225,9.066354521447801,7.1891677384203225,0.0,6.100318952020064,4.442651256490317,4.624972813284271,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.9344739331306915,1,643,6.467698726104354,11.982935344196433,3,3,3,3.0,3.0,1,4,41,41,41.0,41,1
41,41,42,20,RL,115.0,16905,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967,Unf,0,383,1350,GasA,Gd,Y,SBrkr,1328,0,0,1328,0,1,1,1,2,1,TA,5,Typ,2,Attchd,1959.0,RFn,1,308,TA,TA,P,0,104,0,0,0,0,0,7,2007,WD,Normal,170000,7.192182058713246,9.735423867488873,7.192182058713246,0.0,5.950642552587727,4.7535901911063645,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.653960350157523,0,967,6.875232087276577,12.04355959836804,3,3,4,3.0,3.0,4,4,48,48,48.0,48,1
42,42,43,85,RL,66.5,9180,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,747,LwQ,93,0,840,GasA,Gd,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,Gd,5,Typ,0,Attchd,1983.0,RFn,2,504,TA,Gd,Y,240,0,0,0,0,0,0,12,2007,WD,Normal,144000,6.785587645007929,9.1248914101437,6.785587645007929,0.0,0.0,4.212127597878484,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.484796933490655,0,0.0,0,840,6.734591659972948,11.87757552297847,3,3,3,4.0,3.0,3,3,24,24,24.0,24,1
43,43,44,20,RL,70.0,9200,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280,BLQ,491,167,938,GasA,TA,Y,SBrkr,938,0,0,938,1,0,1,0,3,1,TA,5,Typ,0,Detchd,1977.0,Unf,1,308,TA,TA,Y,145,0,0,0,0,0,0,7,2008,WD,Normal,130250,6.844815479208263,9.127067452782361,6.844815479208263,0.0,5.123963979403259,4.2626798770413155,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.983606621708336,0,0.0,0,771,6.648984550024776,11.777218637129327,3,3,3,4.0,3.0,3,3,33,28,31.0,28,1
44,44,45,20,RL,70.0,7945,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179,BLQ,506,465,1150,GasA,Ex,Y,FuseA,1150,0,0,1150,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1959.0,RFn,1,300,TA,TA,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,141000,7.048386408721883,8.980423936374544,7.048386408721883,0.0,6.144185634125646,4.2626798770413155,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,685,6.530877627725885,11.856522261533737,3,3,3,3.0,3.0,1,4,47,47,47.0,47,1
45,45,46,120,RL,61.0,7658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456,Unf,0,1296,1752,GasA,Ex,Y,SBrkr,1752,0,0,1752,1,0,2,0,2,1,Ex,6,Typ,1,Attchd,2005.0,RFn,2,576,TA,TA,Y,196,82,0,0,0,0,0,2,2010,WD,Normal,319900,7.469083884921234,8.943636705909594,7.469083884921234,0.0,7.167809184316444,4.127134385045092,6.023447592961033,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.2832037287379885,1,4.418840607796598,1,456,6.124683390894205,12.675766851909591,3,5,3,5.0,3.0,1,4,5,5,5.0,5,1
46,46,47,50,RL,48.0,12822,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351,Unf,0,83,1434,GasA,Ex,Y,SBrkr,1518,631,0,2149,1,0,1,1,1,1,Gd,6,Typ,1,Attchd,2003.0,RFn,2,670,TA,TA,Y,168,43,0,0,198,0,0,8,2009,WD,Abnorml,239686,7.673223121121708,9.458995712459116,7.325807502595773,6.448889394146858,4.430816798843313,3.8918202981106265,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.293304824724492,0,0.0,1,5.1298987149230735,1,3.784189633918261,0,1351,7.20934025660291,12.387089184491993,3,4,3,5.0,3.0,1,3,6,6,6.0,6,1
47,47,48,20,FV,84.0,11096,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1632,1656,GasA,Ex,Y,SBrkr,1656,0,0,1656,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2006.0,RFn,3,826,TA,TA,Y,0,146,0,0,0,0,0,7,2007,WD,Normal,249700,7.4127640174265625,9.314430080500564,7.4127640174265625,0.0,7.398174092970465,4.442651256490317,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.990432586778736,0,24,3.2188758248682006,12.428019481065613,3,4,3,4.0,3.0,3,4,1,1,1.0,1,1
48,48,49,190,RM,33.0,4456,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,736,736,GasA,Gd,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,TA,8,Typ,0,NoGarage,0.0,NoGarage,0,0,TA,TA,N,0,0,102,0,0,0,0,6,2009,New,Partial,113000,7.2813856635702825,8.402231172946555,6.602587892189336,6.57507584059962,6.602587892189336,3.5263605246161616,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.634728988229636,0,0.0,0,0.0,0,0,0.0,11.635151947212842,3,3,3,3.0,3.0,1,4,89,1,2009.0,1,0
49,49,50,20,RL,66.0,7742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763,Unf,0,192,955,GasA,Ex,Y,SBrkr,955,0,0,955,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1966.0,Unf,1,386,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,127000,6.862757913051401,8.954544488386723,6.862757913051401,0.0,5.262690188904886,4.204692619390966,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,763,6.638567789166521,11.751950239425476,3,3,3,3.0,3.0,1,4,41,41,41.0,41,1
50,50,51,60,RL,65.0,13869,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182,Unf,0,612,794,GasA,Gd,Y,SBrkr,794,676,0,1470,0,1,2,0,3,1,TA,6,Typ,0,Attchd,1997.0,Fin,2,388,TA,TA,Y,0,75,0,0,0,0,0,7,2007,WD,Normal,177000,7.293697720601438,9.537483513308878,6.678342114654332,6.517671272912275,6.418364935936212,4.189654742026425,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.330733340286331,0,182,5.209486152841421,12.083910661257521,3,3,3,4.0,3.0,3,2,10,10,10.0,10,1
51,51,52,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,816,0,360,1176,0,0,1,0,3,1,TA,6,Typ,1,Detchd,1985.0,Unf,2,528,TA,TA,Y,112,0,0,0,0,0,400,9,2006,WD,Normal,114500,7.0707241072602764,8.738895704934043,6.705639094860003,0.0,6.705639094860003,3.970291913552122,0.0,1,5.993961427306569,0,0.0,0,0.0,1,5.8888779583328805,0,0.0,0,0.0,1,4.727387818712341,0,0.0,0,0,0.0,11.648338835562747,3,3,3,3.0,3.0,1,4,72,56,21.0,56,1
52,52,53,90,RM,110.0,8472,Grvl,,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104,GLQ,712,0,816,GasA,TA,N,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,5,Typ,0,CarPort,1963.0,Unf,2,516,TA,TA,Y,106,0,0,0,0,0,0,5,2010,WD,Normal,110000,6.705639094860003,9.044639916198465,6.705639094860003,0.0,0.0,4.709530201312334,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.672828834461906,0,0.0,0,816,6.705639094860003,11.608244735642321,2,2,3,4.0,3.0,4,2,47,47,47.0,47,1
53,53,54,20,RL,68.0,50271,Pave,,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810,Unf,0,32,1842,GasA,Gd,Y,SBrkr,1842,0,0,1842,2,0,0,1,0,1,Gd,5,Typ,1,Attchd,1981.0,Fin,3,894,TA,TA,Y,857,72,0,0,0,0,0,11,2006,WD,Normal,385000,7.519149957669823,10.825203541055348,7.519149957669823,0.0,3.4965075614664802,4.23410650459726,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6.754604099487962,1,4.290459441148391,0,1810,7.501634457883413,12.861001210669146,3,4,3,5.0,3.0,4,3,25,19,25.0,19,1
54,54,55,80,RL,60.0,7134,Pave,,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,0,384,GasA,TA,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,TA,6,Min1,1,Detchd,1962.0,Unf,2,572,TA,TA,Y,0,50,0,0,0,0,0,2,2007,WD,Normal,130000,7.215975002651466,8.872767529910936,7.215975002651466,0.0,0.0,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.9318256327243257,0,384,5.953243334287785,11.775297421715827,2,3,3,3.0,3.0,1,4,52,52,45.0,52,1
55,55,56,20,RL,100.0,10175,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490,Unf,0,935,1425,GasA,Gd,Y,SBrkr,1425,0,0,1425,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1964.0,RFn,2,576,TA,TA,Y,0,0,0,407,0,0,0,7,2008,WD,Normal,180500,7.262628600974241,9.227787285579904,7.262628600974241,0.0,6.841615476477592,4.61512051684126,5.60947179518496,0,0.0,0,0.0,1,6.0112671744041615,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,490,6.19644412779452,12.103491596905931,3,3,3,3.0,3.0,1,3,44,44,44.0,44,1
56,56,57,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649,Unf,0,321,970,GasA,Ex,Y,SBrkr,983,756,0,1739,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,1999.0,Fin,2,480,TA,TA,Y,115,0,0,0,0,0,0,8,2009,WD,Abnorml,172500,7.461640392208575,7.880804344674901,6.891625897052253,6.6293632534374485,5.7745515455444085,3.2188758248682006,6.124683390894205,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.7535901911063645,0,0.0,1,649,6.476972362889683,12.058158312538197,3,4,3,4.0,3.0,1,4,10,9,10.0,9,1
57,57,58,60,RL,89.0,11645,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,860,860,GasA,Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2004.0,RFn,2,565,TA,TA,Y,0,70,0,0,0,0,0,8,2006,WD,Normal,196500,7.450660796211539,9.362718052397065,6.7580945044277305,6.7580945044277305,6.7580945044277305,4.499809670330265,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.2626798770413155,0,0,0.0,12.188422799337028,3,4,3,4.0,3.0,1,3,2,2,2.0,2,1
58,58,59,60,RL,66.0,13682,Pave,,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1410,1410,GasA,Ex,Y,SBrkr,1426,1519,0,2945,0,0,3,1,3,1,Gd,10,Typ,1,BuiltIn,2006.0,Fin,3,641,TA,TA,Y,192,0,37,0,0,0,0,10,2006,New,Partial,438780,7.988203597022576,9.52390946537981,7.2633296174768365,7.326465613840322,7.252053951852814,4.204692619390966,6.939253946041508,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.6375861597263857,1,5.262690188904886,0,0.0,1,0,0.0,12.991755706536901,3,5,3,5.0,3.0,4,2,0,0,0.0,0,1
59,59,60,20,RL,60.0,7200,Pave,,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632,Unf,0,148,780,GasA,Ex,Y,SBrkr,780,0,0,780,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1973.0,Unf,1,352,TA,TA,Y,196,0,0,0,0,0,0,1,2008,WD,Normal,124900,6.660575149839686,8.881975184248867,6.660575149839686,0.0,5.003946305945459,4.110873864173311,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.2832037287379885,0,0.0,0,632,6.450470422144176,11.735276702486741,3,3,3,3.0,3.0,3,4,36,36,35.0,36,1
60,60,61,20,RL,63.0,13072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941,Unf,0,217,1158,GasA,Ex,Y,SBrkr,1158,0,0,1158,1,0,1,1,3,1,Gd,5,Typ,0,Detchd,2006.0,Unf,2,576,TA,TA,Y,0,50,0,0,0,0,0,5,2006,New,Partial,158000,7.055312843339752,9.47830431356186,7.055312843339752,0.0,5.384495062789089,4.1588830833596715,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.9318256327243257,0,941,6.848005274576363,11.970356641102999,3,3,3,4.0,3.0,1,4,2,2,0.0,2,1
